Age, Income
81, $20900
81, $11900
34, $134800
32, $77200
58, $1000
52, $26300
74, $10600
29, $56700
79, $94000
52, $990300
56, $68200
27, $8700
61, $30600
63, -$2000
22, $95400
63, $84200
68, $46000
55, $28100
89, $10400
30, $48100
32, $26200
58, $39700
89, $50400
25, $9500
80, $35300
44, $36700
68, $128000
39, $133200
21, $63400
30, $13400
51, $17800
52, $714700
51, $714300
60, $114000
64, $70300
73, $47300
83, $39200
44, $31800
61, $53600
29, $114800
48, $92900
89, $10000
52, $74600
43, $63500
42, $35200
37, $30700
57, -$1100
53, $49400
85, $24600
59, $76200
73, $67500
49, $110800
40, $54800
54, $59400
89, $10300
48, $679100
59, $713800
75, $15100
43, $46200
73, $28000
67, $24300
64, $34200
50, -$4400
74, $74800
76, $15200
40, $103600
53, $31500
47, $54700
65, $128300
54, $69200
48, $122000
76, $103200
56, $709200
60, $8700
47, $149800
64, $21100
45, $71800
46, $558000
56, $59000
43, $36200
52, $70700
42, $2000
72, $10800
65, $57700
54, $18800
38, $23100
38, $76400
69, $15900
30, $98700
76, $40200
51, $68600
41, $71600
63, $68800
26, $43600
58, $143100
34, $32100
63, $123500
44, $68900
83, $17200
30, $16900
76, $107100
52, $306200
59, $39700
48, $146000
73, $47000
65, $95000
64, $58300
33, $14100
65, $147500
78, $33300
91, $19100
53, $356900
66, $21700
72, $10300
34, $32100
50, -$800
42, $107200
84, $24900
43, $42000
26, $47300
66, $126300
55, $128300
32, $10500
54, $104600
18, $15100
47, $90000
42, $122900
60, $142400
89, $24400
51, $18100
42, $52000
25, $21100
55, $408200
29, $52500
57, $11500
61, $32500
44, $59100
28, $57700
45, $24800
60, $90000
70, $52400
70, $19900
67, $86300
42, $88700
35, $99200
57, $36100
65, $135600
28, $83200
53, $59200
66, $47000
36, $115000
46, $19200
44, $70900
83, $26000
56, $305300
65, $26200
40, $118800
43, $123700
30, $145500
28, $22300
57, $90900
40, $30000
57, $15800
50, $111600
40, $120300
61, $105000
27, $22400
27, $66900
43, $32100
66, $115500
85, $90100
54, $93400
43, $47700
56, $51200
52, $47100
32, $72400
32, $41800
81, $39500
66, $40000
55, $126800
71, $37300
41, $141300
73, $32000
83, $40600
85, $49000
20, $19700
66, $26100
68, $80000
31, $66600
30, $85500
46, $41900
47, $43500
26, $25000
85, $57700
34, $80300
36, $59900
65, $11300
67, $25900
40, $126300
50, $106300
78, $10200
65, $21900
71, $59000
87, $26100
54, $75300
53, $230700
48, $23700
51, $90300
21, $32100
42, $117300
27, $24100
63, $682200
46, $15700
80, $22800
29, $25900
67, $28700
67, $14000
66, $36300
63, $82100
53, $47100
55, $35400
62, $13700
26, $17600
60, $26700
36, $15600
73, -$900
53, $36400
28, $33500
65, $49600
55, $29100
87, $18200
75, $20400
61, $46700
44, -$2600
64, $23200
79, $24200
66, -$3400
66, $57300
65, $52500
67, $50300
28, $60200
87, $19400
51, $83500
53, $37000
58, $74200
55, $126300
69, $37500
48, $30900
33, -$4200
49, $21700
63, $39300
58, $61100
27, $29200
67, $13700
69, $43800
49, $165400
47, $111500
58, $38200
46, $32200
57, $23500
31, $36000
75, $25200
49, $388100
91, $16900
66, $42100
61, $46200
48, $85400
30, $400
43, $58600
31, $23800
71, $33000
41, $35000
40, $537100
36, $92800
28, $23500
59, $20800
80, $27900
63, $21100
55, $17100
60, $37100
62, $50500
53, $88300
42, $19500
34, $68100
43, $36400
42, $49900
48, $36800
87, $3700
35, $917300
70, $11900
77, $28100
48, $101900
74, $56800
83, $30400
67, $62200
63, $52300
79, $29600
41, $64100
52, $49300
74, $43000
52, $646200
70, $43900
83, $86900
55, $79600
26, $5900
43, $60100
89, -$3600
38, $90600
80, $21800
58, $861400
67, $44400
82, $30100
66, $70100
72, $17700
61, $31200
71, $32700
68, $43500
60, $6100
29, $142200
69, $33700
36, $36200
57, $60100
78, $22700
30, $23200
36, $56700
61, $484500
46, $4700
59, $29900
29, $24500
58, $129300
51, $21300
54, $29200
63, $44500
70, $14200
59, $20600
35, $27100
30, $3500
40, $8700
58, $28000
59, $146500
62, $23300
64, $31300
59, $53100
67, $15800
48, $11700
63, $51000
24, $30800
57, $14700
82, -$4700
25, $13400
67, $83600
57, $52400
85, $32200
22, $19500
68, $44200
39, $20900
57, $49700
61, $16900
28, $9800
77, $43600
72, $14500
74, $72400
49, $59900
37, $93900
76, $20600
66, $31900
51, $18000
70, $41700
45, $67500
85, $27400
67, $43900
66, $59600
45, $68900
28, $9300
24, $105800
52, $50200
41, $34500
32, $27900
54, $14000
44, $371700
53, $28400
76, $32800
23, $11000
37, $37400
60, $3300
33, $6800
64, $78500
60, $33900
56, $9300
80, $82800
69, $63600
27, $76600
66, $32100
80, $59000
49, $42200
81, $25700
31, $13000
28, $35600
81, $123800
44, $36200
33, $43800
80, $10800
60, $42300
19, $6800
67, $33500
29, $21000
33, $51900
70, $21900
41, $78300
77, $68300
85, $70600
69, $137400
44, $6100
25, $31000
46, $71000
66, $18900
24, -$2700
85, $30700
57, $11500
38, $138800
55, $12600
41, $57800
43, $18000
73, $32200
35, $35500
21, $17300
42, $70700
38, $54900
43, $407000
89, $143600
59, $36200
71, $20300
46, $74500
55, $93800
89, $29400
72, $52400
39, $100500
77, $629000
63, $12600
45, $60400
75, $20300
80, $23900
58, $36700
48, $22600
69, $65500
43, $22500
34, $21300
37, -$3200
63, $10800
59, $84300
61, $23500
52, $73800
55, $48600
79, $74100
51, $67000
31, $46700
77, $34600
31, $959000
81, $23800
48, $71500
24, $34000
19, $27400
69, $41100
82, $51900
52, $24000
42, $34800
36, $20600
30, $80300
59, $52900
39, $296800
87, $13300
76, $9400
26, $6500
61, -$500
93, $54000
42, $17600
65, $128000
34, $56300
43, $800
35, $805000
71, $99000
64, $48600
61, $34100
58, $50900
29, $59000
82, $18200
35, $68700
21, $27700
49, $13400
34, $64400
23, $379500
70, $23800
50, $21300
58, $46700
27, $101900
28, $47500
62, $24800
35, $25800
65, $56400
72, $12700
62, $33700
66, $23600
54, $66300
25, $18800
24, $9400
24, $5600
27, $127200
28, $5900
74, $16600
72, $149100
41, $143700
32, $119000
77, $39000
32, $15300
21, -$2700
59, $52600
63, $44000
32, $5800
78, $36500
76, $18200
38, $52400
62, $11300
26, $97300
24, $5500
45, $145400
36, $18200
33, $819500
46, $390700
31, $32400
28, $57200
46, $44800
52, $9900
41, $82300
27, $96700
51, $8700
30, $13800
37, $11100
36, $61200
40, $16900
47, $11800
69, $68200
46, $9200
51, $3100
48, $9800
22, $65100
44, $16000
41, $85500
61, $49500
30, $23500
65, $18500
76, $20800
69, $8900
64, $65600
73, $96900
28, $400
69, $67600
69, $55900
22, $7400
30, $88700
34, $22400
25, $138800
67, $97500
32, $64700
49, $31700
87, $12000
55, $73000
32, $94400
58, $13000
38, $90700
55, $21000
50, $747900
49, $35300
30, $45100
48, $70600
67, $12000
39, $24400
50, $126800
43, -$4000
25, $10100
67, $29000
61, $64500
50, $9100
23, $34300
70, $8500
68, $137200
85, $14100
80, $7900
41, $35200
89, $28400
68, $8600
22, $826400
46, -$3400
60, $5100
43, $41200
26, $5700
76, $28900
49, $52300
53, $10500
74, $19300
46, $96600
25, $43300
42, $17600
53, $89200
61, $40900
41, $55700
65, $13800
52, $173100
31, $8800
62, $33300
42, $117400
29, $131100
67, $35100
42, $116300
42, -$3400
80, $37700
39, $8700
34, $23100
43, $8600
85, $19100
27, $108600
20, $9700
21, -$3700
49, $63700
31, $51500
34, $55500
26, $882500
62, $83500
68, $8500
83, $17100
68, $93000
87, $22500
37, $35600
67, $17700
69, $7700
69, $24100
81, $55100
30, $101700
61, $103300
66, $23400
29, -$3300
57, $88500
35, $7400
44, $109500
53, $25300
60, $38200
24, $15800
67, $52100
29, $82200
24, $8900
63, $135700
51, $104900
25, $9500
29, $74400
40, $69500
40, $80800
22, $36800
30, $82000
37, -$2400
58, $43500
84, $39100
29, $13700
43, $65300
21, $49100
58, $9500
85, $106200
30, $58400
24, $25900
39, $72300
33, $124900
54, $42300
25, $90800
64, $11300
32, $42000
85, $33600
48, $10300
41, $142700
63, $7800
72, $17000
57, $93300
66, $28900
36, $51100
25, $5600
48, $8000
58, $54800
42, $39900
51, $84400
60, $12200
54, $19000
45, $139700
50, $81400
41, $71500
20, $11300
56, $51400
40, $31100
49, $9500
44, $20700
39, $124500
51, $7700
75, $42200
34, $19100
51, $14000
65, $18400
31, $16600
55, $128000
50, $9700
41, $138400
43, $42700
69, $21100
55, $11300
79, $23700
55, $21600
53, $148900
69, $18100
31, $10600
43, $5600
57, $66600
55, $54700
87, $26300
28, $140200
34, $24500
75, $16200
25, $7900
76, $58100
43, $12500
51, $11800
55, $17000
67, $90200
29, $19200
26, $23300
29, $42500
39, $14400
66, $36200
75, $9900
43, $11100
81, $48500
30, $85400
32, $67200
30, $88100
77, $81000
52, $77400
87, $46500
81, $12100
50, $97300
74, $37300
47, $81300
61, $41600
50, $54700
28, $47000
66, $25100
59, $12100
68, $42700
66, $82700
49, $20600
60, $12100
82, $13600
67, $50500
32, $8800
30, $46100
40, $27700
50, $69200
33, $142700
50, $52000
25, $70000
25, $39000
34, $12100
50, $780900
45, $53800
15, $13600
62, $23600
46, $63000
80, $40800
34, $383100
60, $67600
32, $73400
48, $56600
82, $35500
80, $14400
48, $262900
45, $10800
46, $78200
62, $77900
47, $489800
85, $11200
62, $54300
53, $15000
62, $7800
48, $131000
46, $90800
63, $31600
30, $69200
53, $36100
85, $26100
60, $70900
57, $124400
68, $17700
39, $59500
63, $11900
48, $50600
46, $104400
70, $12100
89, $27300
58, $13800
39, $394800
51, $58100
42, $81000
85, $63400
28, $26800
82, $45100
32, $120300
65, $61500
79, $21800
55, $27400
50, $130900
66, $40200
45, $257800
63, $77200
87, $36100
49, $956800
68, $35900
48, $21000
37, $32700
75, $42700
75, $78300
43, $92400
60, $42100
41, $56000
67, $55500
48, $105700
68, $26600
58, $49100
76, $58100
51, $219700
53, $69000
26, $36000
40, $52700
59, $231700
58, $61200
62, $7500
36, $127800
62, $127100
47, $136200
40, $84900
87, $18300
37, $74700
52, $41800
44, $58700
61, $18800
47, $15000
56, $48500
51, $9500
38, $56400
25, $25300
40, $103700
39, $10800
57, $62900
36, $149800
45, $72500
85, $28800
55, $95300
53, $51800
30, $38900
41, $56400
48, $55700
48, $35400
50, $111900
41, $31400
40, $994200
66, $40000
52, $83700
41, $10900
47, $22400
46, $102100
39, $41400
33, $85200
48, $134100
52, $529500
28, $56300
65, $31000
65, $79400
53, $21900
34, $66100
62, $327100
47, $11200
44, $147800
87, $19000
56, $501800
34, $10300
83, $294600
67, $111600
60, $38600
82, $14300
73, $26800
60, $63900
80, $25200
69, $28200
69, $13200
42, $123500
56, $37000
66, $47100
82, $14400
51, $882200
43, $134100
39, $136400
61, $15100
34, $71500
80, $32200
59, $86100
41, $41400
71, $75900
53, $33400
84, $51400
32, $51300
63, $40600
75, $107800
36, $102900
91, $20200
21, $7900
41, $12000
45, $94700
70, $43500
55, $60100
48, $96400
38, $982700
40, $92900
70, $38200
44, $896400
21, $7100
55, $147600
60, $872500
47, $128700
63, $16800
58, $613900
52, $64400
31, $87800
52, $47800
42, $534800
27, $1900
38, $111800
93, $26000
81, $21200
36, $325500
87, $10500
53, $14600
44, $114500
41, $47300
23, $39300
52, $77700
76, $15700
80, $26100
34, $294200
50, $171600
38, $122900
59, $133600
76, $48200
41, $45500
34, $10200
87, $23400
45, $82500
62, $52600
56, $10200
56, $63300
21, $42800
63, $143700
53, $30700
47, $113900
61, $71200
45, $78700
58, $9600
27, $88000
67, $139000
59, $44700
27, $73500
59, $61400
30, $54500
77, $78800
26, $51900
33, $144500
41, $34200
55, $29300
56, $76600
52, $324100
57, $459900
64, $451000
70, $30000
26, $6400
56, $18600
76, $128600
53, $95300
58, $48400
74, $118300
50, $37500
66, $338900
63, $716200
75, $8400
62, $66100
57, $9900
70, $26700
35, $99100
56, $113700
28, $40000
71, $33300
52, $77900
57, $353500
68, $267400
22, $26100
87, $29900
46, $116900
33, $8200
53, $824600
49, $907500
42, $43700
62, $136000
31, $708000
24, $80000
68, $71500
61, $11200
40, $34700
70, $399900
61, $58600
57, $91400
38, $62200
61, $126400
33, $99300
64, $47200
54, $80400
52, $28700
45, $123900
56, $48000
87, $13600
29, $105700
48, $90300
82, $31900
49, $705600
33, $34900
39, $21400
31, $58100
67, $54300
23, $9100
81, $37000
57, $80200
44, $71100
43, $32500
56, $750800
49, $99700
49, $78300
33, $16600
64, $58700
69, $12500
31, $126600
85, $73700
32, $136900
64, $41500
19, $10500
77, $105300
80, $12400
93, $12900
36, $145100
62, $81600
56, $35800
44, $86000
48, $46000
48, $101800
57, $94100
20, $11100
76, $24100
63, $200600
85, $33500
62, $48600
31, $33600
42, $112800
60, $37600
47, $6700
75, $109800
46, $58600
34, $702400
60, $8600
56, $45700
30, $55500
50, $63500
73, $29600
50, $57000
56, $84000
22, $17200
44, $110800
47, $59900
56, $21500
40, -$2800
87, $22000
69, $16700
60, $69600
66, $16200
61, $56400
59, $142400
32, $83400
81, $27300
58, $394600
70, $78000
70, $50600
48, $45000
35, $145400
32, $34400
52, $37000
20, $5500
51, $395200
59, $130900
40, $81100
35, $48300
58, $543100
43, $120200
41, $112100
47, $86700
58, $126000
73, $488100
35, $825400
24, $46500
48, $70800
72, $934900
32, $91100
49, $8800
61, $105300
42, $9200
87, $76800
79, $29800
47, $1400
38, $28300
55, $47100
45, $87100
52, $17600
31, $74400
48, $88500
33, $54800
49, $149800
68, $65400
63, $35700
24, $98100
18, $109700
55, $137100
71, $119500
26, $27100
73, $20500
27, $58100
61, $50400
87, $11100
61, -$4200
78, $37100
36, $278700
85, $16300
34, $66100
53, $149000
57, $48100
72, $142400
55, $453900
60, $750000
56, $110700
50, $98100
38, $78200
48, $60300
49, $112000
58, $46200
93, $44700
89, $75000
59, $39800
73, $59300
52, $58400
56, $5500
59, $50700
74, $47900
78, $28600
42, $92200
51, $10400
24, $1100
48, $773300
64, $54100
48, $142400
32, $628400
64, $56500
63, $36200
46, $72200
31, $30200
25, $88000
25, $18900
74, $40800
80, $10900
89, $8800
82, $17700
38, $134200
39, $71800
58, $72700
25, $10700
70, $35300
35, $89100
35, $5900
25, $1100
24, $7100
31, $123500
55, $47700
34, $131000
65, $862300
43, $99200
49, $123400
45, $32000
51, $81200
84, $56100
26, $54800
60, $80100
41, $64500
44, $64700
82, $28000
47, $652700
77, $61700
73, $38500
58, $877800
77, $26500
66, $18700
81, $643300
57, $63000
82, $11100
46, $92600
83, $20300
50, $63500
33, $895200
55, $587700
50, $71400
55, $6200
59, $117500
16, $14400
73, $35500
45, $915500
32, $39800
34, $32900
87, $20400
43, $90600
67, $128900
30, $28200
33, $130700
76, $55800
51, $862300
59, $85300
49, $576300
67, $38600
25, $148300
23, $16700
64, $46700
45, $847200
83, $25900
60, $18800
47, $89700
53, $39300
30, $77300
81, $18800
43, $49600
63, $189800
62, $42100
21, $79300
64, $55100
55, $63100
56, $71700
85, $327100
37, $64800
44, $125300
65, $58500
82, $33600
41, $145400
53, $123400
58, $85100
63, $21600
37, $3700
41, $120900
57, $45600
28, $872600
91, $24600
51, $45700
42, $7500
30, $69100
82, $13200
87, $21600
68, $68000
57, $56400
64, $561400
44, $82100
91, $10000
76, $59300
50, $50300
80, $9700
46, $65600
60, $63200
50, $100100
34, $124300
53, $60500
45, $87700
52, $71400
33, $118100
45, $62500
53, $21100
57, $34800
51, $106200
60, $21600
30, $93700
85, $19400
53, $77900
25, $34600
46, $146400
57, $60400
67, $91600
30, $78200
52, -$300
80, $40800
32, $60400
40, $61100
48, $792000
52, $840700
71, $7700
81, $31500
45, $83600
93, $34000
46, $69200
58, $953100
87, $12700
34, $937100
80, $78900
53, $7400
37, $53300
58, $49500
34, $131700
45, $146500
37, $82100
59, $616500
40, $80600
42, $123300
66, $93400
32, $82900
85, $10300
20, $69300
31, $95300
72, $45500
51, $332200
26, $57900
55, $26600
67, $21500
78, $32300
52, $13400
62, $34500
37, $499300
65, $46100
54, $12400
34, $33200
67, $19100
54, $102700
79, $37500
38, $22800
66, $860200
78, $27000
47, $20200
56, $83200
25, $52300
57, $72700
68, $12200
32, $90800
93, $61800
25, $46000
72, $139700
38, $624300
70, $50400
30, $63600
41, $104000
26, $37600
72, $72700
67, $323800
28, $81600
47, $134000
37, $130600
87, $16000
56, $48400
56, $142700
64, $122100
41, $69200
50, $39000
43, $249900
85, -$3500
65, $14800
25, $146100
35, $91900
93, $17800
82, $13300
47, $84300
45, $115200
58, $56000
39, $10300
74, $25900
37, $101500
56, $8300
31, $309200
56, $17100
49, $912300
29, $105700
31, $82300
48, $59500
43, $38800
70, $28800
77, $28000
42, $98100
43, $18300
21, $148100
21, $10100
26, $38800
72, $17500
59, $50800
62, $62700
53, $79600
93, $13000
76, $80100
55, $20600
85, $18600
38, $96400
56, $75700
49, $433800
40, $14200
62, $104200
91, $16200
89, $23300
60, $59900
75, $29200
52, $24700
59, $591600
57, $79100
43, $40400
62, $13800
87, $12400
23, $52800
65, $33700
81, $36500
89, $19400
72, $22000
69, $793000
36, $143000
33, $7600
25, $113600
47, $64400
36, $138400
32, $13200
56, $23900
82, $22200
74, $32300
54, $43300
38, $6600
76, $24400
58, $118400
64, $8800
59, $699800
60, $118800
66, $20900
66, $25900
89, $23500
31, $40700
60, $15300
26, $200
57, $5300
66, $656900
47, $64100
58, $826300
61, $67800
41, $112900
72, $125300
87, $501900
38, $89100
39, $27700
48, $59300
49, $162300
55, $339900
80, $37400
60, $35700
35, $52000
67, $32200
37, $41100
42, $2100
38, $152900
67, $43600
59, $53900
32, $41200
55, $93200
34, $804700
43, $85500
47, $81000
67, $22400
78, $14700
25, $15100
49, $41700
28, $124700
56, $52500
44, $51700
43, $82500
56, $69700
37, $96900
61, $55300
52, $25900
77, $18300
58, $37600
58, $26900
56, $122500
47, $82700
80, $99300
52, $77500
67, $13200
69, $27700
62, $126700
40, $71200
42, $48700
43, $48000
43, $41500
78, $58900
63, $81300
75, $16300
42, $82700
29, $71300
57, $45100
60, $922700
50, $612200
67, $9800
62, $83500
54, $87100
74, $49300
62, $23000
91, $44100
31, $88600
28, $31400
30, $40100
70, $42500
56, $334200
28, $43000
67, $38500
71, $58200
35, $539000
48, $30900
40, $58500
66, $15200
66, $38800
84, $50900
37, $52200
55, $12600
72, $64800
37, $38400
30, $87800
33, $20100
65, $31900
52, $59400
65, $17900
27, $21400
35, $29300
59, $51500
40, $55300
49, $128100
38, $760600
35, $56300
47, $23400
42, $64200
53, $141200
66, $62400
78, $23500
47, $92200
69, $50500
44, $86000
53, $27900
85, $22000
53, $61200
22, $63100
57, $69400
64, $58100
74, $39800
74, $67700
60, $84300
65, $40700
38, $62300
49, $25500
38, $16900
53, $40200
82, $13700
51, $586400
44, $98300
79, $25600
22, $49300
26, $34600
81, $55600
79, $69700
59, $77100
33, $81100
32, $16600
33, $40600
49, $27600
75, $25300
55, $127400
84, $29800
40, $94000
61, $59400
56, $15200
72, $11200
79, $32800
42, $14300
58, $35100
69, $25600
35, $77800
67, $71100
40, $20400
40, $48700
70, $56600
25, $10700
87, $32800
21, $22900
80, $35100
43, $26100
58, $71500
51, $26200
62, $100700
55, $40100
50, $80400
82, $21300
26, -$4100
50, $913700
61, $97300
41, $51200
58, $28200
21, $8900
70, $43900
56, $84500
34, $3400
46, $65600
61, $30900
59, $54500
91, $64800
72, $38500
64, $14100
55, $70100
42, $54700
65, $64000
39, $147300
47, $127300
67, $82800
26, $29700
50, $133600
57, $3500
72, $16400
60, $65600
46, $20500
56, $833100
77, $2700
57, $26300
38, $17800
35, $28200
58, $9400
40, $496000
73, $58900
87, $29100
34, $74500
70, $31400
87, $13000
69, $19700
68, $71100
59, $68500
91, $11700
85, $8100
21, $22800
56, $66500
38, $100300
74, $46900
43, $45900
80, $10600
33, $108200
43, $9700
31, $50800
59, $38700
34, $30500
47, $47600
89, $25500
53, $81300
81, $103600
40, $66600
56, $1900
72, $65700
54, $73800
35, $63600
55, $50100
54, $27700
34, $27100
66, $75400
65, $50300
36, $36100
64, $25300
82, $34400
51, $54500
42, $13500
79, $23300
87, $39500
66, $37000
32, $79500
23, $24800
28, $39000
45, $134300
65, $37800
71, $85000
71, $22000
46, $59900
48, $48700
80, $10500
63, $9500
87, $14300
53, $42600
52, $295600
49, $90800
64, $26900
44, $57000
67, $29000
33, $40500
40, $24100
61, $64500
85, $13000
51, $13200
62, $85400
56, $26700
44, $26000
43, $59200
22, $39500
71, $45700
55, $25700
60, $26800
32, $18300
37, $10800
70, $71500
66, $35800
53, $30200
44, $31800
40, $78200
63, $42100
51, $72600
